listing_id,survey_year,directory_year,state,state_fips,region,county_fips,ownership_group,center_types,care_settings,all_codes,accepts_medicaid,accepts_medicare,accepts_private_insurance,center_type_substance_use,center_type_detoxification,center_type_transitional_housing,center_type_mental_health,center_type_cooccurring,setting_outpatient,setting_residential,setting_hospital,service_otp,service_methadone,service_buprenorphine,service_naltrexone,service_telehealth,otp_available,year_qa_status,has_parser_warning,geocode_method,geocode_confidence
L4694fba41cfd4b4,2020,2021,AL,01,South,01067,Nonprofit,SA|SUMH,OP|OMB|ORT,ACC ACM AH ANG AOSS BABA BU BUM BWN BWON CBT CJ CLND CM CMHA CO CSAA DAOF DAUT DP DSF DV FCO FEM FSA GCO GL HAEC HEOH HIVT HS HV ICO ISC LFXD MALE MC MCO MD MHS MI MN MOTI MPD MXM NOE OFD OMB OP OPC ORT PI PMAT PVTN PW RELP SA SACA SAE SE SF SI SMHD SMPD SNR SS SSA SSD STAG STMH STU SUMH TAEC TAY TBS TELE TRC TRMA TWFA UB VET WN XA|SA|SUMH|OP|OMB|ORT|BU|BUM|UB,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,not_reviewed,FALSE,zip_crosswalk,low
Le8c12e594d29f92,2020,2021,AL,01,South,01117,For-profit,SA|DT|SUMH,OP|OD|OIT|OMB|ORT,ACC ACM ADD ADLT ADM ADTX AH ANG AOSS BABA BDTX BERI BIA BMW BSDM BU BUM BWN BWON CARF CBT CDTX CJ CLND CM CMHA CMI CO COPSU CSAA DAOF DAUT DB DBT DM DP DSF DT DU DV DVFP EIH EMP F47 FCO FEM FSA GCO GL HAEC HAV HBV HEOH HIVT HS HV ICO ISC LFXD MALE MCO MD MDET MDTX METH MF MHCV MHIV MHS MM MMW MN MOTI MPD MST MU MXM NOE NRT NSC NU NXN OD ODTX OFD OIT OMB OP OPC ORT OTP PEER PI PIEC PMAT PVTP PW RC REBT RELP RPN SA SACA SAE SE SF SHB SHC SHG SMHD SMPD SNR SP SSA SSD STAG STDT STMH STU SUMH TAEC TAY TBS TCC TELE TGD TID TRC TRMA TWFA UB ULC UN VET VOC VTRL WN XA YAD|SA|DT|SUMH|OP|OD|OIT|OMB|ORT|MU|BU|NU|OTP|MM|DM|BUM|UB|UN|NXN|VTRL,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L1440c3973698749,2020,2021,AL,01,South,01123,Nonprofit,SA|HH|SUMH,RES|RL,ACC ACMA ADLT AH ANG AOSS AUPC AURPE BABA CBT CM CMI DAOF DAUT DBT DP FCO FQHC FSA GCO HAEC HEOH HH HIVT ICO ISC MALE MN MOA MOTI MXM NOE OFD OPC PC PEER PVTN RC REBT RELP RES RL RPE SA SACA SAE SF SHG SMPD SSA SSD STAG STMH SUMH TA TAEC TBS TCC TRC TWFA VOC YAD|SA|HH|SUMH|RES|RL|,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L7f5ad50268c7b38,2020,2021,AL,01,South,01039,Nonprofit,SA,OP|ORT,ACC ACMA ADLT AH ANG AUPC BABA BIA CBT CM CMI CSAA DAUT DP DU FCO FEM FSA GCO HAEC HEOH ICO ISC MALE MD MN MOA MOTI OP OPC ORT PA PC PEER PVTN RELP SA SACA SAE SF SHG SMHD SMPD SS SSA SSD STAG STU TAEC TBS TCC TWFA WN YAD|SA|OP|ORT|,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,not_reviewed,FALSE,zip_crosswalk,low
Ld3a1c707a9d99ca,2020,2021,AL,01,South,01039,Nonprofit,SA,RES|RS,ACMA ADLT AH ANG AUPC BIA CBT CM CMI DAUT DBT DP FCO FSA GCO HAEC HIVT ICO MALE MCO MN MOA MOTI PA PC PEER PVTN REBT RELP RES RS SA SACA SAE SF SMPD SS STMH TAEC TWFA YAD|SA|RES|RS|,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L5403a0ffbc68823,2020,2021,AL,01,South,01015,Nonprofit,SA|HH,RES|RL,ACC ACMA ADLT AH ANG AURPE BABA BIA CBT CM CMI CSAA DAOF DAUT DBT DP EIH EMP FCO FSA GCO HAEC HH HIVT ICO ISC MALE MCO MN MOA MOTI MXM NOE OFD OPC PEER PVTN REBT RELP RES RL RPE SA SACA SAE SF SHC SMPD SSA SSD STAG STMH TAEC TBS TCC TELE TRC TWFA YAD|SA|HH|RES|RL|,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L9bacbaed0d21267,2020,2021,AL,01,South,01083,For-profit,SA|DT,OP|OD|OMB|ORT,ACC ANG AOSS BMW BU BUM BWN BWON CBT CHLD CLND CM CMI CSAA DAOF DAUT DB DP DT DVFP FCO FEM HAEC HS ICO MALE MCO MDET MHS NAUT NOE OD ODTX OMB OP OPC ORT OTPA PEER PVTP RELP SA SACA SAE SF SMHD SMPD SSA SSD STAG STU TAEC TELE TRC UB|SA|DT|OP|OD|OMB|ORT|BU|BUM|UB,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,not_reviewed,FALSE,zip_crosswalk,low
Lba85eac473b07e0,2020,2021,AL,01,South,01133,For-profit,SA|SUMH,RES|RL|RS,ACC ACMA ADD ADLT ADM ANG AOSS AUINPE AUPC AURPE BABA BIA CARF CBT CCC CJ CM CMHA CMI CO COPSU CRV CSAA DAOF DAUT DBT DP DU DV DVFP EIH EMP FCO FEM GCO HAEC HEOH HIVT HS ICO INPE ISC ITU MALE MCO MF MHS MI MN MOA MOTI MPD MST MXM NOE NRT NSC OFD OPC PEER PIEC PVTP RC REBT RELP RES RL RPE RS SA SACA SAE SHB SHC SHG SMHD SMPD SS SSA SSD STDT STMH STU SUMH TA TAEC TBS TCC TELE TGD TID TRC TRMA TWFA VET WN YAD|SA|SUMH|RES|RL|RS|,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,not_reviewed,FALSE,zip_crosswalk,low
Lfbd494096c2e218,2020,2021,AL,01,South,01083,For-profit,SA|SUMH,OP|OMB|ORT,ACM ADD ADLT ADM ANG AOSS BERI BIA BMW BU BUM BWN BWON CBT CJ CLND CO COPSU CSAA DAOF DAUT DBT DSF DV EMP FCO FEM GCO GL HIVT HS HV ICO ISC MALE MC MCO MD MF MHS MI MN MOTI MPD NOE NRT NSC NU NXN OMB OP ORT PEER PI PMAT PVTP PW RC REBT RELP RPN SA SACA SAE SE SF SHB SHC SI SMHD SMON SNR SSA STU SUMH TAY TCC TELE TGD TID TRC TRMA UB UN VET VTRL WN XA YAD|SA|SUMH|OP|OMB|ORT|BU|NU|BUM|UB|UN|NXN|VTRL,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L40fb55f876a5eef,2020,2021,AL,01,South,01055,Nonprofit,SA|SUMH,OP|OIT|ORT,ACC ACMA ADLT AH ANG AOSS AUINPE AURPE BIA CBT CLND CM CMHA CMI CSAA DAOF DAUT DBT DP EIH FCO FEM FQHC FSA GCO HAEC HEOH HIVT HS ICO INPE ISC MALE MCO MD MHS MI MOA MOTI MPD MXM NMAUT NMOA NOE OFD OIT OP OPC ORT PEER PI PVTN REBT RELP RPE SA SACA SAE SF SMHD SMPD SS SSA SSD STAG STMH STU SUMH TA TAEC TBS TCC TRC TWFA YAD|SA|SUMH|OP|OIT|ORT|,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,not_reviewed,FALSE,zip_crosswalk,low
